629363	僕も君を愛しているのだ。	8987458	Em cũng yêu anh.
523521	２５歳以上のすべてのチベット人は亡命チベット代表者議会の議員選挙に立候補する権利を有する。	8987646	Mọi người dân Tây Tạng trên 25 tuổi đều có quyền tự ứng cử vào Hiệp hội Đại biểu Nhân dân Tây Tạng.
117676	彼の健康状態はよくない。	8987649	Tình trạng sức khỏe của anh ấy không tốt.
96854	彼らは出発しようとしている。	8987653	Họ đang chuẩn bị xuất phát.
98289	彼らは１日に８時間働きます。	8987673	Họ làm việc tám tiếng một ngày.
6618714	トムはすでにそれをやっている。	8887036	Tom đang làm điều đó rồi.
236328	「砂糖を取ってくれませんか」「はい、どうぞ」	496296	"Bạn có thể đưa tôi một ít đường không?" "Đây này bạn".
170737	最近、太ってきました。	8987705	Tôi dạo này béo lên.
170737	最近、太ってきました。	8987709	Tôi dạo này lên cân.
98074	彼らはこの町に住んでいる。	3228420	Họ sống trong thị trấn này.
194590	メアリーは政治に興味がある。	8988997	Mary có hứng thú về chính trị.
8603610	メアリーは政治に興味を持っている。	8988997	Mary có hứng thú về chính trị.
8603616	メアリーは政治に関心がある。	8988997	Mary có hứng thú về chính trị.
105330	彼は慈善活動で忙しい。	8989004	Anh ấy bận rộn tham gia các hoạt động từ thiện.
176888	君は僕と同じ背の高さです。	8989005	Bạn cao bằng tôi.
1155886	トムは足をゴシゴシ洗った。	8989018	Tom cọ rửa chân.
76180	五輪旗の右端の輪っかって何色だったっけか？	8989026	Vòng tròn ở phía ngoài cùng bên phải của lá cờ Olympic có màu gì?
158932	私はポップスが好きです。	8989031	Tôi thích nhạc pop.
196223	ポップスが好きです。	8989031	Tôi thích nhạc pop.
4844	何て答えたの？	8989038	Bạn đã trả lời thế nào?
4844	何て答えたの？	8989041	Bạn đã trả lời như thế nào?
992840	すぐ掛けなおします。	8989051	Tôi sẽ gọi lại cho bạn sớm nhất có thể.
236722	彼は目が見えなかったがジョギングをしようと決心した。	8989062	Mặc dù mắt anh ấy không thể nhìn thấy được, anh ấy đã quyết tâm đi chạy bộ.
74317	ワインにはいろいろなタイプがあり、それによって育成の仕方もさまざまです。	8989102	Rượu vang có nhiều loại, và tùy vào từng loại rượu thì cũng sẽ có những cách ủ khác nhau.
236119	１０００人もの人がそのパーティーへやってきた。	8989570	Có hơn một nghìn người đến tham dự bữa tiệc đó.
8576253	整備士ではないんですね？	8989583	Bạn không phải là một thợ máy nhỉ?
8576253	整備士ではないんですね？	8989584	Bạn không phải thợ máy đúng không nhỉ?
8697825	天気は良かった？	8989587	Thời tiết lúc đó có tốt không?
2944087	トムは電車で杖をついたおばあさんに席を譲った。	8989589	Trên tàu điện, Tom đã nhường chỗ cho một cụ bà chống gậy.
5955903	トムは泣いた。	8989591	Tom đã khóc.
4394462	何年も女遊びをした後、トムは遂にメアリーと結婚して身を落ち着けた。	8989597	Sau nhiều năm sống lăng nhăng, Tom cuối cùng đã kết hôn và ổn định cuộc sống với Mary.
83712	分かる、分かる。	8989609	Tôi hiểu mà, tôi hiểu mà.
83712	分かる、分かる。	8989610	Tôi hiểu tôi hiểu.
3573464	火のないところに煙は立たぬ。	3416682	Không có lửa sao có khói.
2243184	働かざる者食うべからず。	8989619	Ai không làm thì đừng có ăn.
2243184	働かざる者食うべからず。	8989623	Ai không làm thì không được ăn.
147765	出る杭は打たれる。	8989626	Ngu si hưởng thái bình.
370858	虎穴に入らずんば虎子を得ず。	8989633	Không vào hang cọp sao bắt được cọp con.
729887	虎穴に入らずんば、虎子を得ず。	8989633	Không vào hang cọp sao bắt được cọp con.
3674725	腹八分に医者いらず。	8989641	Ăn tám phần không cần y sĩ.
189526	雨降って地固まる。	8989644	Sau cơn mưa trời lại sáng.
186603	花より団子。	8989648	Tốt gỗ hơn tốt nước sơn.
186603	花より団子。	8989650	Cái nết đánh chết cái đẹp.
188721	猿も木から落ちる。	8989657	Nhân vô thập toàn.
3496794	朝飯前だ。	8989663	Nó dễ như ăn bánh vậy.
5113810	猫に小判。	8989669	Đàn gảy tai trâu.
105394	彼は資産家だ。	8989673	Ông ta là một người có của.
141428	千里の道も一歩から。	3839570	Vạn sự khởi đầu nan.
8878323	トムとメアリーの２人とも、お金が必要だった。	8989678	Tom và Mary đều cần tiền.
149592	失敗は成功のもと。	8989679	Thất bại là mẹ thành công.
1698834	人生山あり谷あり。	8989680	Lúc lên voi, lúc xuống chó.
540078	井の中の蛙。	8989682	Ếch ngồi đáy giếng.
147195	勝って兜の緒を締めよ。	8989684	Thắng không kiêu, bại không nản.
148483	朱に交われば赤くなる。	8989690	Gần mực thì đen, gần đèn thì sáng.
169494	三人寄れば文殊の知恵って言うだろ。みんなで考えれば、いい案が浮かぶかもしれないよ。	8989693	Người ta có câu, một cây làm chẳng nên non, ba cây chụm lại nên hòn núi cao mà, có phải không? Nếu chúng ta cùng nhau suy nghĩ, biết đâu lại nghĩ ra được một ý tưởng hay.
124963	転ばぬ先の杖。	8989698	Phòng bệnh hơn chữa bệnh.
99428	彼は野球選手だ。	8989699	Anh ấy là một tuyển thủ bóng chày.
143903	塵も積もれば山となる。	8989701	Tích tiểu thành đại.
8646275	塵も積もれば山となる	8989701	Tích tiểu thành đại.
85412	百聞は一見に如かず。	8989704	Trăm nghe không bằng một thấy.
8732941	お二人は一緒に旅行してるんですか？	8989708	Hai bạn đang đi du lịch cùng nhau có phải không?
78197	旅は道連れ世は情け。	8989709	Hành trình cần bạn đường, cuộc sống cần bạn đời.
6391922	彼女にラブレターが書けなかった。	8989721	Tôi đã không thể viết một bức thư tình cho cô ấy.
6391922	彼女にラブレターが書けなかった。	8989723	Tôi đã không thể viết cho cô ấy một bức thư tình.
4809	君の気付いていない問題がある。	8990221	Có một vấn đề mà bạn không để ý.
4809	君の気付いていない問題がある。	8990222	Có một số vấn đề mà bạn không để ý.
2825431	時は金なり。	8990227	Thời gian là vàng.
2825431	時は金なり。	8990228	Thời gian là vàng bạc.
3143829	遠くの親類より近くの他人。	8990229	Bán anh em xa mua láng giềng gần.
76330	遠くの兄弟より、良き隣人。	8990229	Bán anh em xa mua láng giềng gần.
1088536	遠くの親戚より近くの他人。	8990229	Bán anh em xa mua láng giềng gần.
1088542	遠い親戚より近くの他人。	8990229	Bán anh em xa mua láng giềng gần.
77819	良薬は口に苦し。	8990230	Thuốc đắng dã tật.
2243184	働かざる者食うべからず。	8990232	Tay làm hàm nhai, tay quai miệng trễ.
3034398	歳月人を待たず。	8990250	Thời gian không chờ đợi một ai.
3034398	歳月人を待たず。	8990253	Thời gian không chờ đợi ai cả.
139145	急がば回れ。	8990254	Dục tốc bất đạt.
182477	急げば急ぐほど物事はうまくいかない。	8990254	Dục tốc bất đạt.
182497	急ぐと無駄が出来る。	8990254	Dục tốc bất đạt.
123831	頭隠して尻隠さず。	8990261	Giấu đầu hở đuôi.
185014	海老で鯛を釣る。	8990263	Thả con săn sắt, bắt con cá rô.
186770	河童の川流れ。	8989657	Nhân vô thập toàn.
993570	捕らぬ狸の皮算用。	8990268	Đếm cua trong lỗ.
3003382	言うは易く行うは難し。	8990270	Nói thì dễ làm mới khó.
190982	衣食足りて礼節を知る。	8990275	Phú quý sinh lễ nghĩa.
123831	頭隠して尻隠さず。	8990278	Giấu đầu lòi đuôi.
475287	壁に耳あり、障子に目あり。	8990279	Rừng có mạch vách có tai.
179305	空腹にまずいものなし。	8990289	Khi đói thì ăn gì cũng ngon.
123435	毒を食らわば皿まで。	8990315	Đã phóng lao thì phải theo lao.
8990326	明日の事を言えば鬼が笑う。	8990259	Nói trước bước không qua.
125244	鉄は熱いうちに打て。	8990327	Việc hôm nay chớ để ngày mai.
174066	光陰矢の如し。	8990334	Thời gian trôi nhanh như tên bắn.
88449	彼女は人前で話すことが嫌いだ。	8990675	Cô ấy không thích nói ở chỗ đông người.
174066	光陰矢の如し。	8990676	Thời gian trôi nhanh như chó chạy ngoài đồng.
1872262	見てください！台所に猫がいます。	8990702	Lại đây mà xem này! Trong nhà bếp có một con mèo.
369400	備えあれば患い無し。	8990707	Cẩn tắc vô áy náy.
192251	ローマはローマ人のするようにせよ。	8990719	Nhập gia tùy tục.
353188	郷に入っては郷に従え。	8990719	Nhập gia tùy tục.
353188	郷に入っては郷に従え。	8990720	Nhập gia thì phải tùy tục.
142884	正直は最良の方策。	8990726	Thật thà là thượng sách.
123893	踏んだり蹴ったり。	8929250	Phúc bất trùng lai, họa vô đơn chí.
84996	夫は家を作り、妻は家庭を作る。	8990738	Đàn ông xây nhà, đàn bà xây tổ ấm.
127209	男は家を造り女は家庭を作る。	8990738	Đàn ông xây nhà, đàn bà xây tổ ấm.
202702	ちりも積もれば山となる。	8990744	Góp gió thành bão.
202702	ちりも積もれば山となる。	8989701	Tích tiểu thành đại.
143903	塵も積もれば山となる。	8990744	Góp gió thành bão.
8646275	塵も積もれば山となる	8990744	Góp gió thành bão.
198548	のろいはのろい主に返る。	8990745	Ác giả ác báo.
1821476	遅くともなさざるにまさる。	8990753	Muộn còn hơn không.
175233	犬も歩けば棒に当たる。	8990756	Ai giàu ba họ, ai khó ba đời.
225223	ケリーは大食漢だ。	8990757	Kelly ăn như mỏ khoét vậy.
226122	かわいい子には旅をさせよ。	8990762	Thương cho roi cho vọt, ghét cho ngọt cho bùi.
144198	人事を尽くして天命を待つ。	8990765	Mưu sự tại nhân, hành sự tại thiên.
76034	拾った者が持ち主。	8990773	Ai tìm thấy thì được hưởng, ai làm mất thì ráng chịu.
3696992	噛む馬は終いまで噛む。	8990774	Ăn cắp quen tay, ngủ ngày quen mắt.
3696992	噛む馬は終いまで噛む。	8990775	Nhân gian dễ đổi, bản tính khó rời.
146063	情けは人のためならず。	8990789	Thiện giả thiện báo, ác giả ác báo.
2740706	トムはみんなに嫌われている。	8990797	Tất cả mọi người đều ghét Tom.
234959	８０歳以上に長生きする人は少なくありません。	8990800	Có không ít người sống trên 80 tuổi.
2499670	奴らに見つかる前に逃げろ。	8990847	Chạy đi, trước khi bọn chúng tìm thấy bạn.
7947500	トマトスープが大好きです。	8990850	Tôi rất thích súp cà chua.
202477	ディップが辛くて、舌がヒリヒリした。	8990852	Nước sốt cay khiến lưỡi tôi tê tê.
202477	ディップが辛くて、舌がヒリヒリした。	8990854	Nước sốt quá cay khiến đầu lưỡi tôi tê tê.
112287	彼はその話に深く感動した。	8990862	Anh ấy đã vô cùng cảm động về câu chuyện đó.
1265372	早起きは三文の徳。	4042287	Ăn cỗ đi trước, lội nước theo sau.
8641609	何か言おうとしてなかった？	8990965	Bạn không định nói gì sao?
213769	そう深刻に考えるな。	8991020	Đừng suy nghĩ quá nghiêm túc như thế!
2142005	人間というのは妙な動物である。	8991258	Con người là một loài động vật kỳ lạ.
193210	もっと背が高ければいいのになあ。	8991282	Tôi ước gì tôi cao hơn.
87073	彼女は美人だとうぬぼれている。	8991283	Cô ấy tự hào về vẻ đẹp của bản thân.
2595685	ログインできませんでした。再度ログインしてください。	8991302	Đăng nhập không thành công. Xin hãy đăng nhập lại.
178669	君には嘘はつけないよ。	8991304	Tôi không thể nói dối bạn được đâu.
8721807	まさに傑作だ。	8991306	Đây quả là một kiệt tác.
760214	遅くなって申し訳ありません。	8991307	Tôi xin lỗi vì đã đến muộn.
4916466	トムはメアリーのすぐそばに立っている。	8991308	Tom đang đứng ngay bên cạnh Mary.
2472448	トムはメアリーを信頼している。	8991309	Tom tin tưởng Mary.
135702	誰も彼を助けにきてくれなかった。	8991310	Không một ai đến giúp anh ấy cả.
194721	メアリーは日本語が話せる。	8991722	Mary biết nói tiếng Nhật.
156533	私は市立図書館で本を借りています。	8991724	Tôi đang mượn sách ở thư viện thành phố.
102133	彼は柱に頭をぶつけた。	8991725	Anh ấy đã đâm đầu vào một cái cột.
7463934	トムと僕はたくさん喧嘩した。	8991726	Tom và tôi đã rất hay cãi nhau.
7463934	トムと僕はたくさん喧嘩した。	8991727	Tom và tôi đã rất hay cãi cọ với nhau.
1138950	君がどれだけ頑張ってやってみても、それを一日でやり遂げることなんてできないよ。	8991728	Cho dù bạn có cố gắng thế nào đi chăng nữa, thì bạn cũng không thể làm xong việc đó trong một ngày được đâu.
199549	どんなに一生懸命やっても、君は一日でやり遂げることはできない。	8991728	Cho dù bạn có cố gắng thế nào đi chăng nữa, thì bạn cũng không thể làm xong việc đó trong một ngày được đâu.
171582	今日は少し寒い。	8991729	Hôm nay trời hơi lạnh.
1204066	今日はちょっと寒い。	8991729	Hôm nay trời hơi lạnh.
2947270	明日が待ち遠しいよ。	8991730	Tôi mong đợi đến ngày mai lắm đấy.
3126037	明日楽しみだな。	8991730	Tôi mong đợi đến ngày mai lắm đấy.
2947008	早く明日にならないかなあ。	8991730	Tôi mong đợi đến ngày mai lắm đấy.
1683404	私は水中で生きられない。魚じゃない。	8991735	Tôi không thể sống dưới nước. Tôi không phải là cá.
1683404	私は水中で生きられない。魚じゃない。	8991736	Tôi không thể sống dưới nước. Tôi có phải là cá đâu.
1215124	１９４３年、日本は戦時下にあった。	8991737	Năm 1943, Nhật Bản đang ở trong chiến tranh.
1215124	１９４３年、日本は戦時下にあった。	8991738	Vào năm 1943, Nhật Bản đang ở trong chiến tranh.
1144302	外国語を勉強しているほとんどの人達は、ネイティブスピーカーのように話すことなどできないだろう。	8991739	Hầu hết những người đang học ngoại ngữ đều không thể nói chuyện được như người bản xứ.
1144302	外国語を勉強しているほとんどの人達は、ネイティブスピーカーのように話すことなどできないだろう。	8991740	Hầu hết những người đang học ngoại ngữ đều sẽ không bao giờ có thể nói chuyện được như người bản xứ.
5220	毎日お昼ご飯を作っているよ。	8991741	Hằng ngày tôi đều làm bữa trưa đấy.
894499	その服まだ一度しか着てないのに捨てちゃうの？そんなもったいないことしちゃ駄目だよ。	8991763	Bộ quần áo đó bạn mới mặc có một lần mà đã định đem đi vứt sao? Lãng phí như vậy là không được đâu.
176231	警察はその事故の原因を調査中である。	8991764	Cảnh sát đang điều tra nguyên nhân của vụ tai nạn.
228307	ウェイトレスはジュースを私の前に置いた。	8991765	Người nữ bồi bàn đã đặt một cốc nước quả trước mặt tôi.
1616390	ウェイトレスはジュースのグラスを私の前に置いた。	8991765	Người nữ bồi bàn đã đặt một cốc nước quả trước mặt tôi.
1204477	１１時の電車に乗ります。	8991766	Tôi sẽ lên chuyến tàu điện 11 giờ.
235972	１１時の列車に乗るつもりです。	8991767	Tôi sẽ lên chuyến tàu 11 giờ.
118176	彼の意見には重みがある。	1558418	Ý kiến của nó thật nặng đô.
774429	こちらの座席には誰か座っていますか？	4178272	Có ai ngồi ở chỗ này không?
120338	彼が昨日とった魚はまだ生きている。	3460386	Con cá anh ta bắt được hôm qua vẫn còn sống.
92684	彼女はすばらしい性格をしている。	8991775	Cô ấy có một tính cách tuyệt vời.
173910	口を大きく開けて。	8991776	Hãy há to miệng ra.
194052	もう寝る時間です。ラジオを消しなさい。	8991777	Đến giờ đi ngủ rồi. Tắt đài đi.
1193058	彼は嘘をつくのが上手だ。	8991805	Anh ấy là một người giỏi nói dối.
114332	彼はうそつきの名人だ。	8991805	Anh ấy là một người giỏi nói dối.
778974	なんで？	8991806	Tại sao?
778974	なんで？	8991807	Tạo sao vậy?
1671690	この番組は、ご覧のスポンサーの提供でお送りしました。	8991812	Chương trình này được tài trợ bởi những đơn vị như trên.
1671690	この番組は、ご覧のスポンサーの提供でお送りしました。	8991813	Chương trình này do những đơn vị sau đây tài trợ phát sóng.
76046	社長の挨拶が長くて式の後半が押せ押せになってしまった。	8991820	Bài phát biểu chào mừng của giám đốc quá dài, đã khiến cho nửa sau của buổi lễ bị quá giờ.
2170157	壊れていないなら直すな。	8991824	Nếu nó không bị hỏng thì đừng sửa.
2170157	壊れていないなら直すな。	8991825	Nếu nó không bị hỏng thì đừng có mà sửa.
235835	１ドルどころか、１セントも持っていない。	8991828	Tôi còn không có một xu, nói gì đến một Đô-la.
5804561	これはセルビアで三番目に大きい町である。	8991829	Đây là thành phố lớn thứ ba Serbia.
1050564	ヘンリーが君に会いたがっているよ。	8991834	Henry muốn gặp bạn đấy.
3360381	来なくてもよかったのに。	8991837	Bạn không đến cũng được mà.
994662	私はこの詩を自分に出来うる最上の翻訳にした。	8991961	Tôi đã dịch bài thơ này tốt nhất có thể.
78215	竜は想像上の生物である。	8991962	Rồng là một loài sinh vật tưởng tượng.
1144488	竜は空想上の生き物だ。	8991962	Rồng là một loài sinh vật tưởng tượng.
236146	「明日ピアノをひくつもりですか」「いいえ」	8991963	"Ngày mai bạn có định chơi piano không?" "Không."
236146	「明日ピアノをひくつもりですか」「いいえ」	8991965	"Ngày mai bạn có định chơi đàn dương cầm không?" "Không"
183187	気色悪い奴だ。	8991966	Anh ta khiến tôi cảm thấy ghê tởm.
183187	気色悪い奴だ。	8991967	Gã đó khiến tôi cảm thấy ghê sợ.
2230274	濃霧のため何一つ見えなかった。	8991968	Do sương mù dày đặc nên tôi đã không nhìn thấy một cái gì hết.
2230274	濃霧のため何一つ見えなかった。	8991969	Vì sương mù dày đặc nên tôi đã không nhìn thấy một cái gì cả.
2230274	濃霧のため何一つ見えなかった。	8991971	Do sương mù dày đặc nên không ai nhìn thấy một cái gì hết.
1244160	私はある時、初めて知り合いになった画家に伴われて、深夜そのアトリエにはいったことがある。屋根裏の薄暗い部屋である。	8991980	Một lần nọ, tôi đã đi đến xưởng vẽ đó vào đêm khuya cùng với một họa sĩ mà tôi mới quen. Đó là một căn phòng âm u trên gác xép.
1244155	私はある時、初めて識り合ひになつた画家に伴はれて、深夜そのアトリエにはひつたことがある。屋根裏の薄暗い部屋である。	8991980	Một lần nọ, tôi đã đi đến xưởng vẽ đó vào đêm khuya cùng với một họa sĩ mà tôi mới quen. Đó là một căn phòng âm u trên gác xép.
170738	最近、寝不足だ。	8991984	Dạo này tôi bị mất ngủ.
170738	最近、寝不足だ。	8991985	Dạo này tôi hay bị mất ngủ.
2182977	やるべきことがあるときに限って、やらなくていいことをやりたくなる。	8992002	Chỉ khi nào tôi có việc phải làm, tôi mới lại muốn làm những việc mà tôi không cần phải làm.
589608	僕は、僕の母の胎内にいるとき、お臍の穴から、僕の生れる家の中を、覗いてみて、 「こいつは、いけねえ」 　と、思った。	8992007	Lúc tôi còn đang ở trong bụng mẹ, tôi thử nhìn ngôi nhà mà tôi sẽ được sinh ra qua lỗ rốn, rồi tôi nghĩ: "Nhà thế này thì không được rồi."
589608	僕は、僕の母の胎内にいるとき、お臍の穴から、僕の生れる家の中を、覗いてみて、 「こいつは、いけねえ」 　と、思った。	8992023	Lúc tôi còn đang ở trong bụng mẹ, tôi thử nhìn ngôi nhà mà tôi sẽ được sinh ra qua lỗ rốn, rồi tôi nghĩ: "Còn lâu mình mới đi đến cái nhà này."
4751812	フランス語はいつから勉強されてるんですか？	8992024	Bạn bắt đầu học tiếng Pháp từ khi nào?
199856	トムは通りを横切った。	8992026	Tom đi qua đường.
199856	トムは通りを横切った。	8992027	Tom sang đường.
936215	例えば、中国の公共交通は疑いようもなくイギリスのそれより優れているが、イギリスの公共福祉は中国のそれより優れているかもしれない。	8992051	Chẳng hạn như, hệ thống giao thông công cộng của Trung Quốc ưu việt hơn của Anh, điều đó khỏi phải nghi ngờ. Tuy nhiên thì có lẽ chế độ phúc lợi công cộng của Anh ưu việt hơn của Trung Quốc.
936215	例えば、中国の公共交通は疑いようもなくイギリスのそれより優れているが、イギリスの公共福祉は中国のそれより優れているかもしれない。	8992052	Ví dụ như là, hệ thống giao thông công cộng của Trung Quốc ưu việt hơn của Anh, điều đó khỏi phải bàn cãi. Tuy nhiên thì có lẽ chế độ phúc lợi công cộng của Anh ưu việt hơn của Trung Quốc.
95400	彼女が死んだことを誰があなたに知らせたのですか。	8992053	Ai đã nói cho bạn biết tin cô ấy đã chết?
2363873	父は身を粉にして昼も夜も働いた。	8958531	Bố tôi đã làm việc thâu đêm suốt sáng không nghỉ.
193020	やることには何でも全力を尽くせ。	8992069	Một khi làm việc gì là phải làm hết mình.
193018	やることは何でも全力をつくせ。	8992069	Một khi làm việc gì là phải làm hết mình.
82714	放課後にテニスをしましょう。	8992122	Chúng ta hãy đi chơi tennis sau giờ học nhé.
233674	あなたに食べさせてくれる人の手をかむな。	8992123	Đừng bao giờ ăn cháo đá bát.
233674	あなたに食べさせてくれる人の手をかむな。	8992124	Đừng bao giờ ăn cháo đá bát, vong ơn bội nghĩa với người đã giúp đỡ mình.
195667	まさかの時の友は真の友。	8992129	Trong hoạn nạn mới biết bạn là ai.
195675	まさかの時の友こそ真の友。	8992129	Trong hoạn nạn mới biết bạn là ai.
2654933	トムは靴下を履いた。	8992130	Tom đi tất vào.
158593	私はロサンゼルスに行こうかと考えています。	8992132	Tôi đang nghĩ đến việc đi Los Angeles.
8847794	それは単なる偶然なの？	8992149	Đó có đơn giản chỉ là một sự trùng hợp ngẫu nhiên hay không?
2500715	雑音で何も聞こえません。	8992155	Vì tiếng ồn nên tôi không thể nghe được một cái gì hết.
237474	その子は猫をボール箱の中へ閉じ込めた。	8992156	Đứa trẻ đó nhốt con mèo vào trong một cái thùng các tông.
237474	その子は猫をボール箱の中へ閉じ込めた。	8992157	Đứa trẻ đó nhốt một con mèo vào trong một cái thùng các tông.
3614734	これはすごくおもしろい読み物です。	8992158	Cái này đọc rất hay.
8688997	彼の名前って、本当にトムなの？	8992159	Tên anh ấy có thật là Tom không?
3367145	あんなことをするのは、一体どういった種類の人間なのだろうか？	8992162	Rốt cuộc là loại người nào lại đi làm điều đó?
2515630	バスが止まったが、誰も降りなかった。	8992164	Xe buýt đã dừng nhưng không một ai xuống xe cả.
230276	アメリカはどの町にも図書館がある。	8992165	Thị trấn nào ở Mỹ cũng có thư viện.
8647239	トムはすぐに911に電話した。	8992167	Tom đã ngay lập tức gọi điện thoại đến số 911.
8580383	彼の名前は確か、トムだったはず。	8992168	Nếu tôi không nhầm, thì tên anh ấy chắc chắn là Tom.
75605	凄いです！こんな感動的な話は初めてです！まさに美談の中の美談です！	8992169	Thật tuyệt vời! Đây là lần đầu tiên tôi được nghe một câu chuyện cảm động đến vậy! Quả là một tuyệt tác của những tuyệt tác!
8699995	今日は給料日なの？	8992575	Hôm nay là ngày phát lương à?
8699995	今日は給料日なの？	8992576	Hôm nay là ngày phát lương có đúng không?
91366	彼女はもっとのんびりした生活を望んだが、あの状況ではそれは不可能であった。	8992578	Cô ấy đã mong muốn một cuộc sống thong thả hơn, nhưng xét theo hoàn cảnh thì điều đó là bất khả thi.
140674	祖母はだんだん忘れっぽくなり、弱ってきた。	8992605	Bà tôi dần dần trở nên hay quên và yếu hơn.
150741	似た者夫婦。	8992629	Nồi nào úp vung nấy.
199386	どんな男にもそれ相当の嫁のきてがあるもの。	8992629	Nồi nào úp vung nấy.
75911	他人より身内。	8992669	Một giọt máu đào hơn ao nước lã.
124500	土砂降りの雨だよ。	8992729	Trời đang mưa như trút nước vậy.
602848	死んだらどうする？！	8992753	Nếu bạn mà chết thì tôi sẽ làm gì đây?!
3093156	もちろん、一所懸命頑張れば何でも出来るよ！	8992766	Đương nhiên là nếu bạn cố gắng hết mình thì cái gì cũng làm được thôi!
3093156	もちろん、一所懸命頑張れば何でも出来るよ！	8992768	Tất nhiên là nếu bạn cố gắng hết sức thì việc gì cũng sẽ làm được thôi!
2113125	私はここに住んでいます。	8992788	Tôi sống ở đây.
2698359	トムはバスタオルで体を拭いた。	8992796	Tom đã lau người bằng khăn tắm.
2698359	トムはバスタオルで体を拭いた。	8992801	Tom lau người bằng khăn tắm.
6579858	軍隊にいっていた者はサーカスで笑わない。	8992835	Những người đã từng tham gia quân ngũ không cười trong rạp xiếc.
614049	兄はテレビを見ている。	8992843	Anh trai tôi đang xem ti vi.
5231	私の弟はテレビを見ている。	8992848	Em trai tôi đang xem ti vi.
1266263	言うは易し、行うは難し。	8990270	Nói thì dễ làm mới khó.
1112766	飛行機に乗る前はいつも緊張する。	8992867	Tôi lúc nào cũng căng thẳng trước lúc lên máy bay.
235603	２．大根は拍子木に切る。	8992899	2. Thái củ cải thành những lát dài.
235603	２．大根は拍子木に切る。	8992900	2. Thái củ cải daikon thành những lát dài.
2515780	夜1時に家に辿り着いたときには全身くたくたになっていた。	8993751	Khi tôi về đến nhà vào lúc 1 giờ đêm, toàn thân tôi mệt rũ đi.
179729	金は諸悪の根源。	8993757	Tiền là nguồn gốc của mọi tội ác.
179648	金銭はすべてのあくの根である。	8993757	Tiền là nguồn gốc của mọi tội ác.
76372	リストのデータは、自動集計機能を使って簡単に集計することができます。	8993759	Dữ liệu list có thể dễ dàng được tổng hợp bằng cách sử dụng chức năng tổng hợp tự động.
121693	農夫が畑に種を蒔いている。	8993762	Người nông dân đang rải hạt giống xuống ruộng.
3803828	今日は軽いものが食べたいな。	8993770	Hôm nay tôi muốn ăn gì đó nhẹ nhẹ quá.
3803828	今日は軽いものが食べたいな。	8993771	Hôm nay tôi muốn ăn thứ gì đó nhẹ nhàng quá.
3635240	今日はあっさりしたものが食べたい。	8993771	Hôm nay tôi muốn ăn thứ gì đó nhẹ nhàng quá.
901012	今日は何かあっさりした食べ物が食べたいな。	8993771	Hôm nay tôi muốn ăn thứ gì đó nhẹ nhàng quá.
901012	今日は何かあっさりした食べ物が食べたいな。	8993770	Hôm nay tôi muốn ăn gì đó nhẹ nhẹ quá.
3635240	今日はあっさりしたものが食べたい。	8993770	Hôm nay tôi muốn ăn gì đó nhẹ nhẹ quá.
170683	最近の漫画は暴力や性の描写が多すぎる。	8993773	Manga dạo này có quá nhiều cảnh bạo lực và gợi dục.
170683	最近の漫画は暴力や性の描写が多すぎる。	8993774	Truyện tranh dạo này có quá nhiều nóng bạo lực.
3558987	何歳か聞いてもいい？	8993776	Tôi có thể hỏi là bạn bao nhiêu tuổi không?
3677759	年齢聞いてもいいですか？	8993776	Tôi có thể hỏi là bạn bao nhiêu tuổi không?
3475204	弟はとても早口だ。	8993777	Em trai tôi nói rất nhanh.
162996	私の弟はとても速く話します。	8993777	Em trai tôi nói rất nhanh.
3475205	兄はとても早口だ。	8993778	Anh trai tôi nói rất nhanh.
2740721	おそらくトムのことを仰ってるんですよね。	8993781	Bạn có lẽ đang nói về Tom có đúng không?
234406	あそこに立っている人が店の主人です。	8993783	Người đứng ở kia là chủ quán.
234406	あそこに立っている人が店の主人です。	8993784	Người đứng ở kia là chủ tiệm.
1805109	向こうに立っている男性がその店のオーナーです。	8993783	Người đứng ở kia là chủ quán.
1805109	向こうに立っている男性がその店のオーナーです。	8993784	Người đứng ở kia là chủ tiệm.
108017	彼は刑法の権威だ。	8993790	Ông ấy là một nhà chức trách thực thi pháp luật về hình sự.
108017	彼は刑法の権威だ。	8993791	Anh ấy là một nhà chức trách thực thi pháp luật về hình sự.
100028	これは亡くなった父の肖像画です。	8993794	Đây là bức chân dung người cha quá cố của tôi.
100028	これは亡くなった父の肖像画です。	8993795	Đây là bức chân dung người cha đã mất của tôi.
137045	このケーキ、誰が作ったんですか？	8993797	Ai đã làm chiếc bánh này?
137046	誰がこのケーキを作ったのですか。	8993797	Ai đã làm chiếc bánh này?
3479289	このケーキ誰が作ったの？	8993797	Ai đã làm chiếc bánh này?
1992052	コストコは今回は行かなくてもいい？	8993799	Lần này tôi không đi Costco có được không?
1992052	コストコは今回は行かなくてもいい？	8993800	Lần này chúng ta không đi Costco có được không?
200792	どちらでもあなたの好きな色を選んでいいです。	593008	Bạn có thể chọn bất cứ màu nào mà bạn thích.
200792	どちらでもあなたの好きな色を選んでいいです。	8993826	Bạn có thể lựa chọn bất cứ màu nào bạn thích.
200792	どちらでもあなたの好きな色を選んでいいです。	8993827	Bạn có thể lựa chọn bất cứ màu sắc nào mà bạn thích.
2047501	トムは試験への準備を十分にしていた。	8993838	Tom đã chuẩn bị đầy đủ cho kỳ thi.
